Source	Source primary accession	Source secondary accession	Target	Target primary accession	Target secondary accession
snOPYdb	Homo_sapiens300733	SNORA3	sequence	LN847601	
snOPYdb	Homo_sapiens300734	SNORA45	sequence	LN847653	
snOPYdb	Homo_sapiens300735	SNORA23	sequence	LN847563	
snOPYdb	Homo_sapiens300736	SNORD14B	sequence	LN847986	
snOPYdb	Homo_sapiens300737	SNORD14A	sequence	LN847984	
snOPYdb	Homo_sapiens300738	SNORD67	sequence	LN848165	
snOPYdb	Homo_sapiens300739	SNORA57	sequence	LN847692	
snOPYdb	Homo_sapiens300740	SNORD43L1	sequence	LN848099	
snOPYdb	Homo_sapiens300741	SNORD15A	sequence	LN847987	
snOPYdb	Homo_sapiens300742	SNORD15B	sequence	LN847988	
snOPYdb	Homo_sapiens300743	SNORA70E	sequence	LN847744	
snOPYdb	Homo_sapiens300746	SNORA25	sequence	LN847568	
snOPYdb	Homo_sapiens300747	SNORA32	sequence	LN847605	
snOPYdb	Homo_sapiens300748	SNORD6	sequence	LN848148	
snOPYdb	Homo_sapiens300749	SNORA1	sequence	LN847511	
snOPYdb	Homo_sapiens300750	SNORA8	sequence	LN847808	
snOPYdb	Homo_sapiens300751	SNORA18	sequence	LN847541	
snOPYdb	Homo_sapiens300752	SNORA40	sequence	LN847627	
snOPYdb	Homo_sapiens300753	AP000926.6	sequence	LN847484	
snOPYdb	Homo_sapiens300754	SNORD14B	sequence	LN847985	
snOPYdb	Homo_sapiens300755	AP000926.6	sequence	LN847485	
snOPYdb	Homo_sapiens300756	AP000818.4	sequence	LN847483	
snOPYdb	Homo_sapiens300757	SNORD2	sequence	LN848001	
snOPYdb	Homo_sapiens300758	SNORA47	sequence	LN847657	
snOPYdb	Homo_sapiens300759	SNORD5	sequence	LN848117	
snOPYdb	Homo_sapiens300760	SNORD54	sequence	LN848127	
snOPYdb	Homo_sapiens300761	SNORD10	sequence	LN847821	
snOPYdb	Homo_sapiens300762	SNORD11	sequence	LN847833	
snOPYdb	Homo_sapiens300763	SNORD12B	sequence	LN847981	
snOPYdb	Homo_sapiens300764	SNORA34	sequence	LN847612	
snOPYdb	Homo_sapiens300765	SNORA78	sequence	LN847800	
snOPYdb	Homo_sapiens300766	SNORD119	sequence	LN847977	
snOPYdb	Homo_sapiens300767	SNORA36B	sequence	LN847615	
snOPYdb	Homo_sapiens300768	SNORD11B	sequence	LN847978	
snOPYdb	Homo_sapiens300769	SNORD105B	sequence	LN847829	
snOPYdb	Homo_sapiens300770	SNORD127	sequence	LN847980	
snOPYdb	Homo_sapiens300771	SNORD71	sequence	LN848173	
snOPYdb	Homo_sapiens300772	SCARNA16	sequence	LN847498	
snOPYdb	Homo_sapiens300773	SCARNA18	sequence	LN847500	
snOPYdb	Homo_sapiens300774	SCARNA7	sequence	LN847507	
snOPYdb	Homo_sapiens300775	SCARNA14	sequence	LN847496	
snOPYdb	Homo_sapiens300776	SCARNA2	sequence	LN847501	
snOPYdb	Homo_sapiens300777	SCARNA9	sequence	LN847509	
snOPYdb	Homo_sapiens300778	SCARNA8	sequence	LN847508	
snOPYdb	Homo_sapiens300779	SCARNA15	sequence	LN847497	
snOPYdb	Homo_sapiens300780	SCARNA4	sequence	LN847504	
snOPYdb	Homo_sapiens300781	SCARNA13	sequence	LN847495	
snOPYdb	Homo_sapiens300782	SCARNA1	sequence	LN847491	
snOPYdb	Homo_sapiens300783	SCARNA17	sequence	LN847499	
snOPYdb	Homo_sapiens300784	SCARNA5	sequence	LN847505	
snOPYdb	Homo_sapiens300785	SCARNA6	sequence	LN847506	
snOPYdb	Homo_sapiens300786	SCARNA10	sequence	LN847492	
snOPYdb	Homo_sapiens300787	SCARNA12	sequence	LN847494	
snOPYdb	Homo_sapiens300788	SCARNA23	sequence	LN847502	
snOPYdb	Homo_sapiens300789	SCARNA3	sequence	LN847503	
snOPYdb	Homo_sapiens300790	SNORD107	sequence	LN847830	
snOPYdb	Homo_sapiens300791	SNORD108	sequence	LN847831	
snOPYdb	Homo_sapiens300792	SNORD109A	sequence	LN847832	
snOPYdb	Homo_sapiens300794	SCARNA11	sequence	LN847493	
snOPYdb	Mus_musculus300000	SNORA17	sequence	LN872188	
snOPYdb	Mus_musculus300001	SNORA65 (U65)	sequence	LN872518	
snOPYdb	Mus_musculus300002	SNORA17	sequence	LN872156	
snOPYdb	Mus_musculus300003	SNORA17	sequence	LN872031	
snOPYdb	Mus_musculus300004	SNORA73	sequence	LN872590	
snOPYdb	Mus_musculus300005	SNORA17	sequence	LN872315	
snOPYdb	Mus_musculus300006	SNORD86	sequence	LN872905	
snOPYdb	Mus_musculus300008	SNORD23	sequence	LN872825	
snOPYdb	Mus_musculus300009	SNORA17	sequence	LN872173	
snOPYdb	Mus_musculus300010	SNORA17	sequence	LN872136	
snOPYdb	Mus_musculus300011	SNORA17	sequence	LN872297	
snOPYdb	Mus_musculus300012	SNORA17	sequence	LN872204	
snOPYdb	Mus_musculus300013	SNORA75 (U23)	sequence	LN872600	
snOPYdb	Mus_musculus300014	SNORA17	sequence	LN872242	
snOPYdb	Mus_musculus300015	SNORA16 (ACA16)	sequence	LN871981	
snOPYdb	Mus_musculus300016	SNORA51 (ACA51)	sequence	LN872476	
snOPYdb	Mus_musculus300017	SNORA17	sequence	LN872069	
snOPYdb	Mus_musculus300018	SNORA17	sequence	LN872127	
snOPYdb	Mus_musculus300019	SNORA25 (ACA25)	sequence	LN872371	
snOPYdb	Mus_musculus300020	SNORA43 (ACA43)	sequence	LN872455	
snOPYdb	Mus_musculus300021	SNORA17	sequence	LN872199	
snOPYdb	Mus_musculus300022	SNORA17	sequence	LN872231	
snOPYdb	Mus_musculus300023	SNORA2 (ACA2a)	sequence	LN872346	
snOPYdb	Mus_musculus300024	SNORA17 (ACA17)	sequence	LN872036	
snOPYdb	Mus_musculus300025	SNORA44 (ACA44)	sequence	LN872459	
snOPYdb	Mus_musculus300026	SNORA17	sequence	LN872314	
snOPYdb	Mus_musculus300027	SNORA17	sequence	LN872248	
snOPYdb	Mus_musculus300028	SNORA17	sequence	LN872169	
snOPYdb	Mus_musculus300029	SNORA17	sequence	LN872201	
snOPYdb	Mus_musculus300030	SNORA17	sequence	LN872122	
snOPYdb	Mus_musculus300031	SNORA17 (ACA17)	sequence	LN872018	
snOPYdb	Mus_musculus300032	SNORND104	sequence	LN872927	
snOPYdb	Mus_musculus300033	SNORA76 (ACA62)	sequence	LN872604	
snOPYdb	Mus_musculus300034	SNORA32 (ACA32)	sequence	LN872403	
snOPYdb	Mus_musculus300035	SNORA17 (ACA17)	sequence	LN872092	
snOPYdb	Mus_musculus300036	SNORA17 (ACA17)	sequence	LN871998	
snOPYdb	Mus_musculus300037	SNORA17 (ACA17)	sequence	LN872063	
snOPYdb	Mus_musculus300038	SNORA17	sequence	LN872197	
snOPYdb	Mus_musculus300039	SNORA17	sequence	LN872239	
snOPYdb	Mus_musculus300040	SNORA17	sequence	LN872125	
snOPYdb	Mus_musculus300041	SNORA17	sequence	LN872217	
snOPYdb	Mus_musculus300042	SNORA17	sequence	LN872211	
snOPYdb	Mus_musculus300043	SNORA17	sequence	LN872291	
snOPYdb	Mus_musculus300044	SNORA2 (ACA2a)	sequence	LN872347	
snOPYdb	Mus_musculus300045	SNORA44 (ACA44)	sequence	LN872461	
snOPYdb	Mus_musculus300046	SNORA17 (ACA17)	sequence	LN872020	
snOPYdb	Mus_musculus300047	SNORA17	sequence	LN872112	
snOPYdb	Mus_musculus300048	SNORA17 (ACA17)	sequence	LN872022	
snOPYdb	Mus_musculus300049	SNORA70 (U70)	sequence	LN872552	
snOPYdb	Mus_musculus300050	SNORA29 (ACA28)	sequence	LN872382	
snOPYdb	Mus_musculus300051	SNORA17 (ACA17)	sequence	LN872076	
snOPYdb	Mus_musculus300052	SNORA44 (ACA44)	sequence	LN872458	
snOPYdb	Mus_musculus300053	SNORA17	sequence	LN872268	
snOPYdb	Mus_musculus300054	SNORA17	sequence	LN872121	
snOPYdb	Mus_musculus300055	SNORD116	sequence	LN872784	
snOPYdb	Mus_musculus300056	SNORD116	sequence	LN872785	
snOPYdb	Mus_musculus300057	SNORD116	sequence	LN872786	
snOPYdb	Mus_musculus300058	SNORD116	sequence	LN872787	
snOPYdb	Mus_musculus300059	SNORD116	sequence	LN872788	
snOPYdb	Mus_musculus300060	SNORD116	sequence	LN872789	
snOPYdb	Mus_musculus300061	SNORD116	sequence	LN872790	
snOPYdb	Mus_musculus300062	SNORD116	sequence	LN872791	
snOPYdb	Mus_musculus300063	SNORD116	sequence	LN872792	
snOPYdb	Mus_musculus300064	SNORD116	sequence	LN872793	
snOPYdb	Mus_musculus300065	SNORD116	sequence	LN872794	
snOPYdb	Mus_musculus300066	SNORD116	sequence	LN872795	
snOPYdb	Mus_musculus300067	SNORD116	sequence	LN872796	
snOPYdb	Mus_musculus300068	SNORD116	sequence	LN872797	
snOPYdb	Mus_musculus300069	SNORD116	sequence	LN872798	
snOPYdb	Mus_musculus300070	SNORD116	sequence	LN872799	
snOPYdb	Mus_musculus300071	SNORD116	sequence	LN872800	
snOPYdb	Mus_musculus300072	SNORD116	sequence	LN872801	
snOPYdb	Mus_musculus300073	SNORD116	sequence	LN872802	
snOPYdb	Mus_musculus300074	SNORA63	sequence	LN872510	
snOPYdb	Mus_musculus300075	SNORA25 (ACA33)	sequence	LN872370	
snOPYdb	Mus_musculus300076	SNORA17 (ACA17)	sequence	LN872077	
snOPYdb	Mus_musculus300077	SNORA17	sequence	LN872288	
snOPYdb	Mus_musculus300078	SNORD49	sequence	LN872857	
snOPYdb	Mus_musculus300079	SNORD49	sequence	LN872858	
snOPYdb	Mus_musculus300080	SNORD65	sequence	LN872884	
snOPYdb	Mus_musculus300081	SNORA17 (ACA17)	sequence	LN872049	
snOPYdb	Mus_musculus300082	SNORA17 (ACA17)	sequence	LN872024	
snOPYdb	Mus_musculus300083	SNORD116	sequence	LN872777	
snOPYdb	Mus_musculus300084	SNORD116	sequence	LN872778	
snOPYdb	Mus_musculus300085	SNORD116	sequence	LN872779	
snOPYdb	Mus_musculus300086	SNORD116	sequence	LN872780	
snOPYdb	Mus_musculus300087	SNORD116	sequence	LN872781	
snOPYdb	Mus_musculus300088	SNORA17	sequence	LN872227	
snOPYdb	Mus_musculus300089	SNORA58 (ACA58)	sequence	LN872494	
snOPYdb	Mus_musculus300090	SNORA17	sequence	LN872289	
snOPYdb	Mus_musculus300091	SNORA43 (ACA43)	sequence	LN872454	
snOPYdb	Mus_musculus300092	SNORA30 (ACA30)	sequence	LN872389	
snOPYdb	Mus_musculus300093	SNORA17 (ACA17)	sequence	LN872060	
snOPYdb	Mus_musculus300094	SNORA17	sequence	LN872275	
snOPYdb	Mus_musculus300095	SNORA40 (ACA40)	sequence	LN872435	
snOPYdb	Mus_musculus300096	SNORA18 (ACA18)	sequence	LN872336	
snOPYdb	Mus_musculus300097	SNORA8 (ACA8)	sequence	LN872611	
snOPYdb	Mus_musculus300098	SNORA1 (ACA1 )	sequence	LN871972	
snOPYdb	Mus_musculus300099	snoZ40	sequence	LN872936	
snOPYdb	Mus_musculus300100	SNORA32 (ACA32)	sequence	LN872404	
snOPYdb	Mus_musculus300101	SNORA25 (ACA25)	sequence	LN872372	
snOPYdb	Mus_musculus300102	SNORA17	sequence	LN872278	
snOPYdb	Mus_musculus300103	SNORA17	sequence	LN872243	
snOPYdb	Mus_musculus300104	SNORA73 (U17b)	sequence	LN872591	
snOPYdb	Mus_musculus300105	SNORA17	sequence	LN872228	
snOPYdb	Mus_musculus300106	SNORA17 (ACA17)	sequence	LN872037	
snOPYdb	Mus_musculus300107	SNORA40 (ACA40)	sequence	LN872434	
snOPYdb	Mus_musculus300108	SNORD38	sequence	LN872844	
snOPYdb	Mus_musculus300109	SNORA17	sequence	LN872233	
snOPYdb	Mus_musculus300110	SNORD50	sequence	LN872862	
snOPYdb	Mus_musculus300111	SNORA17 (ACA17)	sequence	LN872107	
snOPYdb	Mus_musculus300112	SNORA32 (ACA32)	sequence	LN872399	
snOPYdb	Mus_musculus300113	SNORA17 (ACA17)	sequence	LN872101	
snOPYdb	Mus_musculus300114	SNORD95	sequence	LN872923	
snOPYdb	Mus_musculus300115	SNORA70 (U70C)	sequence	LN872544	
snOPYdb	Mus_musculus300116	SNORD115	sequence	LN872638	
snOPYdb	Mus_musculus300117	SNORD115	sequence	LN872639	
snOPYdb	Mus_musculus300118	SNORD115	sequence	LN872640	
snOPYdb	Mus_musculus300119	SNORD115	sequence	LN872641	
snOPYdb	Mus_musculus300120	SNORD115	sequence	LN872642	
snOPYdb	Mus_musculus300121	SNORD115	sequence	LN872643	
snOPYdb	Mus_musculus300122	SNORD115	sequence	LN872644	
snOPYdb	Mus_musculus300123	SNORD115	sequence	LN872645	
snOPYdb	Mus_musculus300124	SNORD115	sequence	LN872646	
snOPYdb	Mus_musculus300125	SNORD115	sequence	LN872647	
snOPYdb	Mus_musculus300126	SNORD115	sequence	LN872648	
snOPYdb	Mus_musculus300127	SNORD115	sequence	LN872649	
snOPYdb	Mus_musculus300128	SNORD115	sequence	LN872650	
snOPYdb	Mus_musculus300129	SNORD115	sequence	LN872651	
snOPYdb	Mus_musculus300130	SNORD115	sequence	LN872652	
snOPYdb	Mus_musculus300131	SNORD115	sequence	LN872653	
snOPYdb	Mus_musculus300132	SNORD115	sequence	LN872654	
snOPYdb	Mus_musculus300133	SNORD115	sequence	LN872655	
snOPYdb	Mus_musculus300134	SNORD115	sequence	LN872656	
snOPYdb	Mus_musculus300135	SNORD115	sequence	LN872657	
snOPYdb	Mus_musculus300136	SNORD115	sequence	LN872658	
snOPYdb	Mus_musculus300137	SNORD115	sequence	LN872659	
snOPYdb	Mus_musculus300138	SNORD115	sequence	LN872660	
snOPYdb	Mus_musculus300139	SNORD115	sequence	LN872661	
snOPYdb	Mus_musculus300140	SNORD115	sequence	LN872662	
snOPYdb	Mus_musculus300141	SNORD115	sequence	LN872663	
snOPYdb	Mus_musculus300142	SNORD115	sequence	LN872664	
snOPYdb	Mus_musculus300143	SNORD115	sequence	LN872665	
snOPYdb	Mus_musculus300144	SNORD115	sequence	LN872666	
snOPYdb	Mus_musculus300145	SNORD115	sequence	LN872667	
snOPYdb	Mus_musculus300146	SNORD115	sequence	LN872668	
snOPYdb	Mus_musculus300147	SNORD115	sequence	LN872669	
snOPYdb	Mus_musculus300148	SNORD115	sequence	LN872670	
snOPYdb	Mus_musculus300149	SNORD115	sequence	LN872671	
snOPYdb	Mus_musculus300150	SNORD115	sequence	LN872672	
snOPYdb	Mus_musculus300151	SNORD115	sequence	LN872673	
snOPYdb	Mus_musculus300152	SNORD115	sequence	LN872674	
snOPYdb	Mus_musculus300153	SNORD115	sequence	LN872675	
snOPYdb	Mus_musculus300154	SNORD115	sequence	LN872676	
snOPYdb	Mus_musculus300155	SNORD115	sequence	LN872677	
snOPYdb	Mus_musculus300156	SNORD115	sequence	LN872678	
snOPYdb	Mus_musculus300157	SNORD115	sequence	LN872679	
snOPYdb	Mus_musculus300158	SNORD115	sequence	LN872680	
snOPYdb	Mus_musculus300159	SNORD115	sequence	LN872681	
snOPYdb	Mus_musculus300160	SNORD115	sequence	LN872682	
snOPYdb	Mus_musculus300161	SNORD115	sequence	LN872683	
snOPYdb	Mus_musculus300162	SNORD115	sequence	LN872684	
snOPYdb	Mus_musculus300163	SNORD115	sequence	LN872685	
snOPYdb	Mus_musculus300164	SNORD115	sequence	LN872686	
snOPYdb	Mus_musculus300165	SNORD115	sequence	LN872687	
snOPYdb	Mus_musculus300167	SNORA33 (ACA33)	sequence	LN872410	
snOPYdb	Mus_musculus300168	SNORA17	sequence	LN872150	
snOPYdb	Mus_musculus300169	SNORA17	sequence	LN872139	
snOPYdb	Mus_musculus300170	SNORA17 (ACA17)	sequence	LN872108	
snOPYdb	Mus_musculus300171	SNORA17	sequence	LN872241	
snOPYdb	Mus_musculus300172	SNORA17	sequence	LN872118	
snOPYdb	Mus_musculus300173	SNORA17	sequence	LN872311	
snOPYdb	Mus_musculus300174	SNORA17	sequence	LN872166	
snOPYdb	Mus_musculus300175	SNORA73 (U17b)	sequence	LN872594	
snOPYdb	Mus_musculus300176	SNORA73 (U17b)	sequence	LN872595	
snOPYdb	Mus_musculus300177	SNORA17	sequence	LN872272	
snOPYdb	Mus_musculus300178	SNORA41 (ACA41)	sequence	LN872438	
snOPYdb	Mus_musculus300179	SNORA17	sequence	LN872198	
snOPYdb	Mus_musculus300180	SNORA70 (U70)	sequence	LN872557	
snOPYdb	Mus_musculus300181	SNORA17	sequence	LN872187	
snOPYdb	Mus_musculus300182	SNORA17	sequence	LN872282	
snOPYdb	Mus_musculus300183	SNORA17	sequence	LN872238	
snOPYdb	Mus_musculus300184	SNORA70 (U70G)	sequence	LN872547	
snOPYdb	Mus_musculus300185	SNORA17 (ACA17)	sequence	LN872109	
snOPYdb	Mus_musculus300186	SNORA17	sequence	LN872326	
snOPYdb	Mus_musculus300187	SNORA17	sequence	LN872219	
snOPYdb	Mus_musculus300188	SNORA17 (ACA17)	sequence	LN872099	
snOPYdb	Mus_musculus300189	SNORD113	sequence	LN872625	
snOPYdb	Mus_musculus300190	SNORA17	sequence	LN872090	
snOPYdb	Mus_musculus300191	SNORA17	sequence	LN872044	
snOPYdb	Mus_musculus300192	SNORA17 (ACA17)	sequence	LN872016	
snOPYdb	Mus_musculus300193	SNORA17	sequence	LN872148	
snOPYdb	Mus_musculus300194	SNORD93	sequence	LN872919	
snOPYdb	Mus_musculus300195	SNORA17 (ACA17)	sequence	LN872021	
snOPYdb	Mus_musculus300196	SNORA17 (ACA17)	sequence	LN872000	
snOPYdb	Mus_musculus300197	SNORD115	sequence	LN872688	
snOPYdb	Mus_musculus300198	SNORD115	sequence	LN872689	
snOPYdb	Mus_musculus300199	SNORD115	sequence	LN872690	
snOPYdb	Mus_musculus300200	SNORD115	sequence	LN872691	
snOPYdb	Mus_musculus300201	SNORD115	sequence	LN872692	
snOPYdb	Mus_musculus300202	SNORD115	sequence	LN872693	
snOPYdb	Mus_musculus300203	SNORD115	sequence	LN872694	
snOPYdb	Mus_musculus300204	SNORD115	sequence	LN872695	
snOPYdb	Mus_musculus300205	SNORD115	sequence	LN872696	
snOPYdb	Mus_musculus300206	SNORD115	sequence	LN872697	
snOPYdb	Mus_musculus300207	SNORD115	sequence	LN872698	
snOPYdb	Mus_musculus300208	SNORD115	sequence	LN872699	
snOPYdb	Mus_musculus300209	SNORD115	sequence	LN872700	
snOPYdb	Mus_musculus300210	SNORD115	sequence	LN872701	
snOPYdb	Mus_musculus300211	SNORD115	sequence	LN872702	
snOPYdb	Mus_musculus300212	SNORD115	sequence	LN872703	
snOPYdb	Mus_musculus300213	SNORD115	sequence	LN872704	
snOPYdb	Mus_musculus300214	SNORD115	sequence	LN872705	
snOPYdb	Mus_musculus300215	SNORD115	sequence	LN872706	
snOPYdb	Mus_musculus300216	SNORD115	sequence	LN872707	
snOPYdb	Mus_musculus300217	SNORD115	sequence	LN872708	
snOPYdb	Mus_musculus300218	SNORD115	sequence	LN872709	
snOPYdb	Mus_musculus300219	SNORD115	sequence	LN872710	
snOPYdb	Mus_musculus300220	SNORD115	sequence	LN872711	
snOPYdb	Mus_musculus300221	SNORD115	sequence	LN872712	
snOPYdb	Mus_musculus300222	SNORD115	sequence	LN872713	
snOPYdb	Mus_musculus300223	SNORD115	sequence	LN872714	
snOPYdb	Mus_musculus300224	SNORD115	sequence	LN872715	
snOPYdb	Mus_musculus300225	SNORD115	sequence	LN872716	
snOPYdb	Mus_musculus300226	SNORD115	sequence	LN872717	
snOPYdb	Mus_musculus300227	SNORD115	sequence	LN872718	
snOPYdb	Mus_musculus300228	SNORD115	sequence	LN872719	
snOPYdb	Mus_musculus300229	SNORD115	sequence	LN872720	
snOPYdb	Mus_musculus300230	SNORD115	sequence	LN872721	
snOPYdb	Mus_musculus300231	SNORD115	sequence	LN872722	
snOPYdb	Mus_musculus300232	SNORD115	sequence	LN872723	
snOPYdb	Mus_musculus300233	SNORD115	sequence	LN872724	
snOPYdb	Mus_musculus300234	SNORD115-24	sequence	LN872768	
snOPYdb	Mus_musculus300235	SNORD115-23	sequence	LN872767	
snOPYdb	Mus_musculus300236	SNORD115-22	sequence	LN872766	
snOPYdb	Mus_musculus300237	SNORD115-21	sequence	LN872765	
snOPYdb	Mus_musculus300238	SNORD115-20	sequence	LN872764	
snOPYdb	Mus_musculus300239	SNORD115-19	sequence	LN872762	
snOPYdb	Mus_musculus300240	SNORD115-18	sequence	LN872761	
snOPYdb	Mus_musculus300241	SNORD115-17	sequence	LN872760	
snOPYdb	Mus_musculus300242	SNORD115-16	sequence	LN872759	
snOPYdb	Mus_musculus300243	SNORD115-15	sequence	LN872758	
snOPYdb	Mus_musculus300244	SNORD115-14	sequence	LN872757	
snOPYdb	Mus_musculus300245	SNORD115-13	sequence	LN872756	
snOPYdb	Mus_musculus300246	SNORD115-12	sequence	LN872755	
snOPYdb	Mus_musculus300247	SNORD115-11	sequence	LN872754	
snOPYdb	Mus_musculus300248	SNORD115-10	sequence	LN872753	
snOPYdb	Mus_musculus300249	SNORD115-9	sequence	LN872775	
snOPYdb	Mus_musculus300250	SNORD115-8	sequence	LN872774	
snOPYdb	Mus_musculus300251	SNORD115-7	sequence	LN872773	
snOPYdb	Mus_musculus300252	SNORD115-6	sequence	LN872772	
snOPYdb	Mus_musculus300253	SNORD115-5	sequence	LN872771	
snOPYdb	Mus_musculus300254	SNORD115-4	sequence	LN872770	
snOPYdb	Mus_musculus300255	SNORD115-3	sequence	LN872769	
snOPYdb	Mus_musculus300256	SNORD115-2	sequence	LN872763	
snOPYdb	Mus_musculus300257	SNORD115-1	sequence	LN872752	
snOPYdb	Mus_musculus300258	SNORA17	sequence	LN872218	
snOPYdb	Mus_musculus300260	SNORA17	sequence	LN872237	
snOPYdb	Mus_musculus300261	SNORA17 (ACA17)	sequence	LN872035	
snOPYdb	Mus_musculus300262	SNORA17 (ACA17)	sequence	LN872026	
snOPYdb	Mus_musculus300263	snR38-4	sequence	LN872940	
snOPYdb	Mus_musculus300264	SNORA17	sequence	LN872170	
snOPYdb	Mus_musculus300265	SNORA17	sequence	LN872045	
snOPYdb	Mus_musculus300266	SNORA70 (U70)	sequence	LN872554	
snOPYdb	Mus_musculus300267	SNORD116	sequence	LN872782	
snOPYdb	Mus_musculus300268	SNORD116	sequence	LN872783	
snOPYdb	Mus_musculus300269	SNORA17	sequence	LN872206	
snOPYdb	Mus_musculus300270	SNORA17	sequence	LN872273	
snOPYdb	Mus_musculus300271	SNORA70 (U70)	sequence	LN872553	
snOPYdb	Mus_musculus300272	SNORA17	sequence	LN872295	
snOPYdb	Mus_musculus300273	SNORD113	sequence	LN872632	
snOPYdb	Mus_musculus300274	SNORD113	sequence	LN872633	
snOPYdb	Mus_musculus300275	SNORD113	sequence	LN872634	
snOPYdb	Mus_musculus300276	SNORD113	sequence	LN872635	
snOPYdb	Mus_musculus300277	SNORD113	sequence	LN872636	
snOPYdb	Mus_musculus300278	SNORD113	sequence	LN872637	
snOPYdb	Mus_musculus300279	SNORA71 (U71d)	sequence	LN872573	
snOPYdb	Mus_musculus300280	SNORA42 (ACA42)	sequence	LN872451	
snOPYdb	Mus_musculus300281	SNORA17	sequence	LN872008	
snOPYdb	Mus_musculus300282	SNORA71 (U71d)	sequence	LN872572	
snOPYdb	Mus_musculus300284	SNORA17 (ACA17)	sequence	LN872019	
snOPYdb	Mus_musculus300285	SNORA17	sequence	LN872185	
snOPYdb	Mus_musculus300286	SNORA17	sequence	LN872116	
snOPYdb	Mus_musculus300287	SNORA61 (ACA61)	sequence	LN872498	
snOPYdb	Mus_musculus300288	SNORA70 (U70)	sequence	LN872551	
snOPYdb	Mus_musculus300289	SNORA17	sequence	LN872155	
snOPYdb	Mus_musculus300290	SNORA17	sequence	LN872203	
snOPYdb	Mus_musculus300291	SNORA32	sequence	LN872398	
snOPYdb	Mus_musculus300292	SNORA51 (ACA51)	sequence	LN872479	
snOPYdb	Mus_musculus300293	SNORA17	sequence	LN872178	
snOPYdb	Mus_musculus300294	SNORA65 (U65)	sequence	LN872519	
snOPYdb	Mus_musculus300295	SNORA71	sequence	LN872576	
snOPYdb	Mus_musculus300296	SNORA17	sequence	LN872279	
snOPYdb	Mus_musculus300297	SNORA17	sequence	LN872115	
snOPYdb	Mus_musculus300298	SNORA17 (ACA17)	sequence	LN872065	
snOPYdb	Mus_musculus300299	SNORA17	sequence	LN872177	
snOPYdb	Mus_musculus300300	SNORA17	sequence	LN872147	
snOPYdb	Mus_musculus300301	SNORA76 (ACA62)	sequence	LN872602	
snOPYdb	Mus_musculus300302	SNORA17	sequence	LN872117	
snOPYdb	Mus_musculus300303	SNORA17	sequence	LN872223	
snOPYdb	Mus_musculus300304	SNORA9 (ACA9)	sequence	LN872612	
snOPYdb	Mus_musculus300305	SNORA17	sequence	LN872252	
snOPYdb	Mus_musculus300306	SNORA17	sequence	LN872180	
snOPYdb	Mus_musculus300307	SNORA17 (ACA17)	sequence	LN872079	
snOPYdb	Mus_musculus300308	SNORD58	sequence	LN872872	
snOPYdb	Mus_musculus300309	SNORA17 (ACA17)	sequence	LN872040	
snOPYdb	Mus_musculus300310	SNORA17	sequence	LN872158	
snOPYdb	Mus_musculus300311	SNORA61 (ACA61)	sequence	LN872499	
snOPYdb	Mus_musculus300312	SNORA17	sequence	LN872013	
snOPYdb	Mus_musculus300313	SNORA17 (ACA17)	sequence	LN872083	
snOPYdb	Mus_musculus300314	SNORA70	sequence	LN872556	
snOPYdb	Mus_musculus300315	SNORA67 (U67)	sequence	LN872528	
snOPYdb	Mus_musculus300316	SNORA17	sequence	LN872230	
snOPYdb	Mus_musculus300317	snoZ30	sequence	LN872935	
snOPYdb	Mus_musculus300318	SNORA42 (ACA42)	sequence	LN872447	
snOPYdb	Mus_musculus300319	SNORA32 (ACA32)	sequence	LN872400	
snOPYdb	Mus_musculus300320	SNORA70 (U70)	sequence	LN872550	
snOPYdb	Mus_musculus300322	SNORA38 (ACA38)	sequence	LN872424	
snOPYdb	Mus_musculus300323	SNORA52	sequence	LN872481	
snOPYdb	Mus_musculus300324	SNORA17	sequence	LN872249	
snOPYdb	Mus_musculus300325	SNORA17	sequence	LN872286	
snOPYdb	Mus_musculus300326	SNORA17	sequence	LN872176	
snOPYdb	Mus_musculus300327	SNORA17	sequence	LN872205	
snOPYdb	Mus_musculus300328	SNORA17	sequence	LN872134	
snOPYdb	Mus_musculus300329	SNORA17	sequence	LN872017	
snOPYdb	Mus_musculus300330	SNORA28 (ACA28)	sequence	LN872380	
snOPYdb	Mus_musculus300331	SNORA17	sequence	LN872028	
snOPYdb	Mus_musculus300332	SNORA17 (ACA17)	sequence	LN872081	
snOPYdb	Mus_musculus300333	SNORA17 (ACA17)	sequence	LN872012	
snOPYdb	Mus_musculus300334	SNORA17	sequence	LN872175	
snOPYdb	Mus_musculus300335	SNORA17 (ACA17)	sequence	LN872057	
snOPYdb	Mus_musculus300336	SNORA9 (ACA9)	sequence	LN872613	
snOPYdb	Mus_musculus300337	SNORA17	sequence	LN872319	
snOPYdb	Mus_musculus300338	SNORA17	sequence	LN872123	
snOPYdb	Mus_musculus300339	SNORA17	sequence	LN872251	
snOPYdb	Mus_musculus300340	SNORA17	sequence	LN872301	
snOPYdb	Mus_musculus300341	SNORA17 (ACA17)	sequence	LN872029	
snOPYdb	Mus_musculus300342	SNORA17	sequence	LN872283	
snOPYdb	Mus_musculus300343	SNORA71 (U71b)	sequence	LN872581	
snOPYdb	Mus_musculus300344	SNORA17	sequence	LN872195	
snOPYdb	Mus_musculus300345	SNORA17	sequence	LN872137	
