HG780872	Carso_ruddi_HteHT
HG788863	Therm_itali_Ab9
HG788864	Therm_pseud_33223
HG788865	Therm_pseud_33223
HG788866	Therm_sp_X514
HG788867	Therm_sp_X514
HG788868	Therm_sp_X514
HG788869	Therm_sp_X514
HG788870	Therm_wiege_Rt8B1
HG788871	Therm_therm_571
HG788872	Therm_therm_571
HG788873	Therm_sacch_JWSLYS
HG788874	Therm_xylan_LX11
HG788875	Aceto_woodi_1030
HG788876	Waddl_chond_WSU861
HG788877	Waddl_chond_WSU861
HG788878	Simka_negev_Z
HG788879	Clost_cellu_743B
HG788880	Clost_cellu_743B
HG788881	Chlam_abort_S263
HG788882	Chlam_pecor_E58
HG788883	Chlam_pneum_CWL029
HG788884	Chlam_pneum_CWL029
HG788885	Chlam_pneum_CWL029
HG788886	Chlam_pneum_CWL029
HG788887	Chlam_pneum_CWL029
HG788888	Chlam_pneum_CWL029
HG788889	Chlam_pneum_CWL029
HG788890	Chlam_pneum_CWL029
HG788891	Chlam_pneum_CWL029
HG788892	Chlam_pneum_CWL029
HG788893	Chlam_pneum_LPCoLN
HG788894	Chlam_felis_FeC56
HG788895	Chlam_felis_FeC56
HG788896	Chlam_cavia_GPIC
HG788897	Chlam_psitt_GR9
HG788898	Chlam_psitt_GR9
HG788899	Chlam_psitt_GR9
HG788900	Chlam_psitt_GR9
HG788901	Chlam_psitt_GR9
HG788902	Chlam_psitt_GR9
HG788903	Chlam_psitt_GR9
HG788904	Chlam_psitt_GR9
HG788905	Chlam_psitt_GR9
HG788906	Chlam_psitt_GR9
HG788907	Chlam_psitt_GR9
HG788908	Chlam_psitt_GR9
HG788909	Chlam_psitt_GR9
HG788910	Chlam_psitt_GR9
HG788911	Chlam_psitt_GR9
HG788912	Chlam_psitt_GR9
HG788913	Chlam_psitt_GR9
HG788914	Chlam_psitt_GR9
HG788915	Chlam_psitt_GR9
HG788916	Chlam_psitt_GR9
HG788917	Chlam_psitt_RD1
HG788918	Chlam_psitt_RD1
HG788919	Chlam_psitt_RD1
HG788920	Chlam_psitt_RD1
HG788921	Chlam_psitt_RD1
HG788922	Chlam_psitt_RD1
HG788923	Chlam_psitt_RD1
HG788924	Chlam_psitt_RD1
HG788925	Chlam_psitt_RD1
HG788926	Chlam_psitt_RD1
HG788927	Chlam_psitt_RD1
HG788928	Chlam_psitt_RD1
HG788929	Chlam_psitt_RD1
HG788930	Chlam_psitt_RD1
HG788931	Chlam_psitt_RD1
HG788932	Chlam_psitt_RD1
HG788933	Chlam_psitt_RD1
HG788934	Chlam_psitt_RD1
HG788935	Chlam_psitt_RD1
HG788936	Chlam_psitt_RD1
HG788937	Chlam_psitt_RD1
HG788938	Chlam_psitt_RD1
HG788939	Chlam_psitt_RD1
HG788940	Chlam_psitt_RD1
HG788941	Chlam_psitt_RD1
HG788942	Chlam_psitt_RD1
HG788943	Chlam_psitt_RD1
HG788944	Chlam_psitt_RD1
HG788945	Chlam_psitt_RD1
HG788946	Chlam_psitt_RD1
HG788947	Chlam_psitt_RD1
HG788948	Chlam_psitt_RD1
HG788949	Chlam_psitt_RD1
HG788950	Chlam_psitt_RD1
HG788951	Chlam_psitt_RD1
HG788952	Chlam_psitt_RD1
HG788953	Chlam_psitt_RD1
HG788954	Chlam_psitt_RD1
HG788955	Chlam_psitt_RD1
HG788956	Chlam_psitt_RD1
HG788957	Chlam_psitt_NJ1
HG788958	Aceto_araba_5501
HG788959	Therm_mathr_A3
HG788960	Parac_acant_UV7
HG788961	Frate_auran_6220
HG788962	Psxan_suwon_111
HG788963	Therm_tengc_MB4
HG788964	Therm_tengc_MB4
HG788965	Therm_tengc_MB4
HG788966	Proto_amoeb_UWE25
HG788967	Carso_ruddi_CspCS
HG788968	Coral_akaji_45221
HG788969	Halot_oreni_H168
HG788970	Spiro_smara_11293
HG788971	Opitu_terra_PB901
HG788972	Halan_hydro
HG788973	Halan_praev_2228
HG788974	Sphae_cocco_17374
HG788975	Sphae_globo_Buddy
HG788976	Sphae_pleom_Grapes
HG788977	Mycop_hyopn_J
HG788978	Mycop_hyopn_J
HG788979	Mycop_hyopn_J
HG788980	Mycop_hyopn_232
HG788981	Mycop_hyopn_232
HG788982	Aeroc_urina_ACS120
HG788983	Phyto_austr
HG788984	Phyto_austr
HG788985	Oenoc_oeni_PSU1
HG788986	Oenoc_oeni_PSU1
HG788987	Oenoc_oeni_PSU1
HG788988	Oenoc_oeni_PSU1
HG788989	Oenoc_oeni_PSU1
HG788990	Oenoc_oeni_PSU1
HG788991	Oenoc_oeni_PSU1
HG788992	Oenoc_oeni_PSU1
HG788993	Oenoc_oeni_PSU1
HG788994	Oenoc_oeni_PSU1
HG788995	Oenoc_oeni_PSU1
HG788996	Oenoc_oeni_PSU1
HG788997	Oenoc_oeni_PSU1
HG788998	Oenoc_oeni_PSU1
HG788999	Oenoc_oeni_PSU1
HG789000	Cytop_hutch_33406
HG789001	Larib_hongk_HLHK9
HG789002	Larib_hongk_HLHK9
HG789003	Polyn_neces_STIR1
HG789004	Polyn_neces_QLWP1D
HG789005	Fluvi_taffe_16823
HG789006	Pedob_salta_12145
HG789007	Pedob_salta_12145
HG789008	Sphin_sp_21
HG789009	Capno_ochra_7271
HG789010	Amoeb_asiat_5a2
HG789011	Amoeb_asiat_5a2
HG789012	Amoeb_asiat_5a2
HG789013	Ornit_rhino_15997
HG789014	Flavo_johns_UW101
HG789015	Flavo_branc_FL15
HG789016	Flavo_psych_JIP028
HG789017	Croce_atlan_HTCC25
HG789018	Kroki_sp_4H375
HG789019	Flavo_colum_49512
HG789020	Flavo_colum_49512
HG789021	Flavo_indic_GPTSA1
HG789022	Wolin_succi_1740
HG789023	Coryn_aurim_700975
HG789024	Coryn_aurim_700975
HG789025	Coryn_jeike_K411
HG789026	Zunon_profu_SMA87
HG789027	Grame_forse_KT0803
HG789028	Coryn_varia_44702
HG789029	Pusil_sp_T77
HG789030	Gardn_vagin_40905
HG789031	Bifid_breve_ACS071
HG789032	Bifid_breve_ACS071
HG789033	Gardn_vagin_14018
HG789034	Gardn_vagin_14018
HG789035	Gardn_vagin_14018
HG789036	Gardn_vagin_14018
HG789037	Gardn_vagin_HMP923
HG789038	Capno_canim_Cc5
HG789039	Ferri_balea_9799
HG789040	Coryn_resis_45100
HG789041	Psych_torqu_700755
HG789042	Chiti_pinen_2588
HG789043	Niast_koree_GR2010
HG789044	Pedio_claus_BAA344
HG789045	Strep_infan_CJ18
HG789046	Strep_mutan_UA159
HG789047	Strep_mutan_UA159
HG789048	Strep_mutan_UA159
HG789049	Strep_mutan_UA159
HG789050	Strep_mutan_UA159
HG789051	Strep_mutan_UA159
HG789052	Strep_mutan_UA159
HG789053	Strep_mutan_UA159
HG789054	Strep_mutan_UA159
HG789055	Strep_mutan_UA159
HG789056	Strep_mutan_UA159
HG789057	Strep_mutan_UA159
HG789058	Strep_mutan_UA159
HG789059	Strep_mutan_UA159
HG789060	Strep_mutan_UA159
HG789061	Strep_mutan_UA159
HG789062	Strep_mutan_UA159
HG789063	Strep_mutan_UA159
HG789064	Strep_mutan_UA159
HG789065	Strep_mutan_UA159
HG789066	Strep_mutan_UA159
HG789067	Strep_mutan_UA159
HG789068	Strep_mutan_UA159
HG789069	Strep_mutan_UA159
HG789070	Strep_mutan_UA159
HG789071	Strep_mutan_UA159
HG789072	Strep_mutan_UA159
HG789073	Strep_mutan_UA159
HG789074	Strep_mutan_UA159
HG789075	Strep_mutan_UA159
HG789076	Strep_mutan_UA159
HG789077	Strep_mutan_UA159
HG789078	Strep_mutan_UA159
HG789079	Strep_mutan_UA159
HG789080	Strep_mutan_UA159
HG789081	Strep_mutan_UA159
HG789082	Strep_mutan_UA159
HG789083	Strep_mutan_UA159
HG789084	Strep_mutan_UA159
HG789085	Strep_mutan_UA159
HG789086	Strep_mutan_UA159
HG789087	Strep_mutan_UA159
HG789088	Strep_mutan_UA159
HG789089	Strep_mutan_UA159
HG789090	Strep_mutan_UA159
HG789091	Strep_mutan_UA159
HG789092	Strep_mutan_UA159
HG789093	Strep_mutan_UA159
HG789094	Strep_mutan_UA159
HG789095	Strep_mutan_UA159
HG789096	Strep_mutan_UA159
HG789097	Strep_mutan_UA159
HG789098	Strep_mutan_UA159
HG789099	Strep_mutan_UA159
HG789100	Strep_mutan_UA159
HG789101	Strep_mutan_UA159
HG789102	Strep_mutan_UA159
HG789103	Strep_mutan_UA159
HG789104	Strep_mutan_UA159
HG789105	Strep_mutan_UA159
HG789106	Strep_mutan_UA159
HG789107	Strep_mutan_UA159
HG789108	Strep_mutan_UA159
HG789109	Strep_mutan_UA159
HG789110	Strep_mutan_UA159
HG789111	Strep_mutan_UA159
HG789112	Strep_mutan_UA159
HG789113	Strep_mutan_LJ23
HG789114	Strep_mutan_LJ23
HG789115	Strep_mutan_LJ23
HG789116	Strep_mutan_LJ23
HG789117	Strep_mutan_LJ23
HG789118	Strep_mutan_LJ23
HG789119	Strep_mutan_LJ23
HG789120	Strep_mutan_LJ23
HG789121	Strep_mutan_LJ23
HG789122	Strep_mutan_LJ23
HG789123	Strep_mutan_LJ23
HG789124	Strep_mutan_LJ23
HG789125	Strep_mutan_LJ23
HG789126	Strep_mutan_LJ23
HG789127	Strep_mutan_LJ23
HG789128	Strep_mutan_LJ23
HG789129	Strep_mutan_LJ23
HG789130	Strep_mutan_LJ23
HG789131	Strep_mutan_LJ23
HG789132	Strep_mutan_LJ23
HG789133	Strep_mutan_LJ23
HG789134	Strep_mutan_LJ23
HG789135	Strep_mutan_LJ23
HG789136	Strep_mutan_LJ23
HG789137	Strep_mutan_LJ23
HG789138	Strep_mutan_LJ23
HG789139	Strep_mutan_LJ23
HG789140	Strep_mutan_LJ23
HG789141	Strep_mutan_LJ23
HG789142	Strep_mutan_LJ23
HG789143	Strep_mutan_LJ23
HG789144	Strep_mutan_LJ23
HG789145	Strep_mutan_LJ23
HG789146	Strep_mutan_LJ23
HG789147	Strep_mutan_LJ23
HG789148	Strep_const_SK1060
HG789149	Strep_const_SK1060
HG789150	Strep_const_SK1060
HG789151	Strep_const_SK1060
HG789152	Strep_const_SK1060
HG789153	Strep_const_SK1060
HG789154	Strep_sangu_SK36
HG789155	Strep_saliv_JIM877
HG789156	Strep_saliv_SK126
HG789157	Strep_saliv_SK126
HG789158	Strep_saliv_SK126
HG789159	Strep_saliv_SK126
HG789160	Strep_saliv_SK126
HG789161	Strep_therm
HG789162	Strep_therm
HG789163	Strep_therm_CNRZ10
HG789164	Strep_therm_CNRZ10
HG789165	Strep_therm_CNRZ10
HG789166	Strep_therm_CNRZ10
HG789167	Strep_therm_CNRZ10
HG789168	Strep_orali_Uo5
HG789169	Strep_gordo_Challi
HG789170	Strep_mitis_12261
HG789171	Strep_mitis_12261
HG789172	Strep_mitis_12261
HG789173	Strep_mitis_B6
HG789174	Strep_pneum_G54
HG789175	Strep_pneum_R6
HG789176	Strep_pneum_R6
HG789177	Strep_pneum_R6
HG789178	Strep_pneum_R6
HG789179	Strep_pneum_R6
HG789180	Strep_pneum_R6
HG789181	Strep_pneum_R6
HG789182	Strep_pneum_R6
HG789183	Strep_pneum_R6
HG789184	Strep_pneum_R6
HG789185	Strep_pneum_R6
HG789186	Strep_pneum_R6
HG789187	Strep_pneum_R6
HG789188	Strep_pneum_R6
HG789189	Strep_pneum_R6
HG789190	Strep_pneum_R6
HG789191	Strep_pneum_R6
HG789192	Strep_pneum_R6
HG789193	Strep_pneum_R6
HG789194	Strep_pneum_R6
HG789195	Strep_pneum_R6
HG789196	Strep_pneum_R6
HG789197	Strep_pneum_R6
HG789198	Strep_pneum_R6
HG789199	Strep_pneum_R6
HG789200	Strep_pneum_R6
HG789201	Strep_pneum_R6
HG789202	Strep_pneum_R6
HG789203	Strep_pneum_R6
HG789204	Strep_pneum_R6
HG789205	Strep_pneum_R6
HG789206	Strep_pneum_R6
HG789207	Strep_pneum_R6
HG789208	Strep_pneum_R6
HG789209	Strep_pneum_R6
HG789210	Strep_pneum_R6
HG789211	Strep_pneum_R6
HG789212	Strep_pneum_R6
HG789213	Strep_pneum_R6
HG789214	Strep_pneum_R6
HG789215	Strep_pneum_R6
HG789216	Strep_pneum_R6
HG789217	Strep_pneum_R6
HG789218	Strep_pneum_R6
HG789219	Strep_pneum_R6
HG789220	Strep_pneum_R6
HG789221	Strep_pneum_R6
HG789222	Strep_pneum_R6
HG789223	Strep_pneum_R6
HG789224	Strep_pneum_R6
HG789225	Strep_pneum_R6
HG789226	Strep_pneum_R6
HG789227	Strep_pneum_R6
HG789228	Strep_pneum_R6
HG789229	Strep_pneum_R6
HG789230	Strep_pneum_R6
HG789231	Strep_pneum_R6
HG789232	Strep_pneum_R6
HG789233	Strep_pneum_R6
HG789234	Strep_pneum_R6
HG789235	Strep_pneum_R6
HG789236	Strep_pneum_R6
HG789237	Strep_pneum_R6
HG789238	Strep_pneum_R6
HG789239	Strep_pneum_R6
HG789240	Strep_pneum_R6
HG789241	Strep_pneum_R6
HG789242	Strep_pneum_R6
HG789243	Strep_pneum_R6
HG789244	Strep_pneum_R6
HG789245	Strep_pneum_R6
HG789246	Strep_pneum_R6
HG789247	Strep_pneum_R6
HG789248	Strep_pneum_R6
HG789249	Strep_pneum_R6
HG789250	Strep_pneum_R6
HG789251	Strep_pneum_R6
HG789252	Strep_pneum_R6
HG789253	Strep_pneum_R6
HG789254	Strep_pneum_R6
HG789255	Strep_pneum_R6
HG789256	Strep_pneum_R6
HG789257	Strep_pneum_R6
HG789258	Strep_pneum_R6
HG789259	Strep_pneum_R6
HG789260	Strep_pneum_R6
HG789261	Strep_pneum_R6
HG789262	Strep_pneum_R6
HG789263	Strep_pneum_R6
HG789264	Strep_pneum_R6
HG789265	Strep_pneum_R6
HG789266	Strep_pneum_R6
HG789267	Strep_pneum_R6
HG789268	Strep_pneum_R6
HG789269	Strep_pneum_R6
HG789270	Strep_pneum_R6
HG789271	Strep_pneum_R6
HG789272	Strep_pneum_R6
HG789273	Strep_pneum_R6
HG789274	Strep_pneum_R6
HG789275	Strep_pneum_R6
HG789276	Strep_pneum_R6
HG789277	Strep_pneum_R6
HG789278	Strep_pneum_R6
HG789279	Strep_pneum_R6
HG789280	Strep_pneum_R6
HG789281	Strep_pneum_R6
HG789282	Strep_pneum_R6
HG789283	Strep_pneum_R6
HG789284	Strep_pneum_R6
HG789285	Strep_pneum_R6
HG789286	Strep_pneum_R6
HG789287	Strep_pneum_R6
HG789288	Strep_pneum_R6
HG789289	Strep_pneum_R6
HG789290	Strep_pneum_R6
HG789291	Strep_pneum_R6
HG789292	Strep_pneum_R6
HG789293	Strep_pneum_R6
HG789294	Strep_pneum_R6
HG789295	Strep_pneum_R6
HG789296	Strep_pneum_R6
HG789297	Strep_pneum_R6
HG789298	Strep_pneum_R6
HG789299	Strep_pneum_R6
HG789300	Strep_pneum_R6
HG789301	Strep_pneum_R6
HG789302	Strep_pneum_R6
HG789303	Strep_pneum_R6
HG789304	Strep_pneum_R6
HG789305	Strep_pneum_R6
HG789306	Strep_pneum_R6
HG789307	Strep_pneum_R6
HG789308	Strep_pneum_R6
HG789309	Strep_pneum_R6
HG789310	Strep_pneum_R6
HG789311	Strep_pneum_R6
HG789312	Strep_pneum_R6
HG789313	Strep_pneum_R6
HG789314	Strep_pneum_R6
HG789315	Strep_pneum_R6
HG789316	Strep_pneum_R6
HG789317	Strep_pneum_R6
HG789318	Strep_pneum_R6
HG789319	Strep_pneum_R6
HG789320	Strep_pneum_R6
HG789321	Strep_pneum_R6
HG789322	Strep_pneum_R6
HG789323	Strep_pneum_R6
HG789324	Strep_pneum_R6
HG789325	Strep_pneum_R6
HG789326	Strep_pneum_R6
HG789327	Strep_pneum_R6
HG789328	Strep_pneum_R6
HG789329	Strep_pneum_R6
HG789330	Strep_pneum_R6
HG789331	Strep_pneum_R6
HG789332	Strep_pneum_R6
HG789333	Strep_pneum_R6
HG789334	Strep_pneum_R6
HG789335	Strep_pneum_R6
HG789336	Strep_pneum_R6
HG789337	Strep_pneum_R6
HG789338	Strep_pneum_R6
HG789339	Strep_pneum_R6
HG789340	Strep_pneum_R6
HG789341	Strep_pneum_R6
HG789342	Strep_pneum_R6
HG789343	Strep_pneum_R6
HG789344	Strep_pneum_R6
HG789345	Strep_pneum_R6
HG789346	Strep_pneum_R6
HG789347	Strep_pneum_R6
HG789348	Strep_pneum_R6
HG789349	Strep_pneum_R6
HG789350	Strep_pneum_700669
HG789351	Strep_pneum_700669
HG789352	Strep_pneum_700669
HG789353	Strep_pneum_700669
HG789354	Strep_pneum_700669
HG789355	Strep_pneum_700669
HG789356	Strep_pneum_700669
HG789357	Strep_pneum_700669
HG789358	Strep_pneum_700669
HG789359	Strep_pneum_700669
HG789360	Strep_pneum_700669
HG789361	Strep_pneum_700669
HG789362	Strep_pneum_SPNA45
HG789363	Strep_pneum_SPNA45
HG789364	Strep_pneum_SPNA45
HG789365	Strep_pneum_SPNA45
HG789366	Strep_pneum_SPNA45
HG789367	Strep_pneum_TIGR4
HG789368	Strep_pneum_TIGR4
HG789369	Strep_pneum_TIGR4
HG789370	Strep_pneum_TIGR4
HG789371	Strep_pneum_TIGR4
HG789372	Strep_pneum_TIGR4
HG789373	Strep_pneum_TIGR4
HG789374	Strep_pneum_TIGR4
HG789375	Strep_pneum_TIGR4
HG789376	Strep_pneum_TIGR4
HG789377	Strep_pneum_TIGR4
HG789378	Strep_pneum_TIGR4
HG789379	Strep_pneum_TIGR4
HG789380	Strep_pneum_TIGR4
HG789381	Strep_pneum_TIGR4
HG789382	Strep_pneum_TIGR4
HG789383	Strep_pneum_TIGR4
HG789384	Strep_pneum_TIGR4
HG789385	Strep_pneum_TIGR4
HG789386	Strep_pneum_TIGR4
HG789387	Strep_pneum_TIGR4
HG789388	Strep_pneum_TIGR4
HG789389	Strep_pneum_TIGR4
HG789390	Strep_pneum_TIGR4
HG789391	Strep_pneum_TIGR4
HG789392	Strep_pneum_TIGR4
HG789393	Strep_pneum_TIGR4
HG789394	Strep_pneum_TIGR4
HG789395	Strep_pneum_TIGR4
HG789396	Strep_pneum_TIGR4
HG789397	Strep_pneum_TIGR4
HG789398	Strep_pneum_TIGR4
HG789399	Strep_pneum_TIGR4
HG789400	Strep_pneum_TIGR4
HG789401	Strep_pneum_TIGR4
HG789402	Strep_pneum_TIGR4
HG789403	Strep_pneum_TIGR4
HG789404	Strep_pneum_TIGR4
HG789405	Strep_pneum_TIGR4
HG789406	Strep_pneum_TIGR4
HG789407	Strep_pneum_TIGR4
HG789408	Strep_pneum_TIGR4
HG789409	Strep_pneum_TIGR4
HG789410	Strep_pneum_TIGR4
HG789411	Strep_pneum_TIGR4
HG789412	Strep_pneum_TIGR4
HG789413	Strep_pneum_TIGR4
HG789414	Strep_pneum_TIGR4
HG789415	Strep_pneum_TIGR4
HG789416	Strep_pneum_TIGR4
HG789417	Strep_pneum_TIGR4
HG789418	Strep_pneum_TIGR4
HG789419	Strep_pneum_TIGR4
HG789420	Strep_pneum_TIGR4
HG789421	Strep_pneum_TIGR4
HG789422	Strep_pneum_TIGR4
HG789423	Strep_pneum_TIGR4
HG789424	Strep_pneum_TIGR4
HG789425	Strep_pneum_TIGR4
HG789426	Strep_pneum_TIGR4
HG789427	Strep_pneum_TIGR4
HG789428	Strep_pneum_TIGR4
HG789429	Strep_pneum_TIGR4
HG789430	Strep_pneum_TIGR4
HG789431	Strep_pneum_TIGR4
HG789432	Strep_pseud_IS7493
HG789433	Strep_pneum_Taiwan
HG789434	Strep_pneum_Taiwan
HG789435	Strep_pneum_Taiwan
HG789436	Strep_pneum_Taiwan
HG789437	Strep_pneum_Taiwan
HG789438	Strep_pneum_Taiwan
HG789439	Strep_pneum_Taiwan
HG789440	Strep_pneum_Taiwan
HG789441	Strep_pneum_Taiwan
HG789442	Strep_pneum_Taiwan
HG789443	Strep_pneum_Taiwan
HG789444	Strep_pneum_Taiwan
HG789445	Strep_pneum_Taiwan
HG789446	Strep_pneum_Taiwan
HG789447	Strep_pneum_Taiwan
HG789448	Strep_pneum_Taiwan
HG789449	Strep_pneum_Taiwan
HG789450	Strep_pneum_Taiwan
HG789451	Strep_pneum_Taiwan
HG789452	Strep_pneum_Taiwan
HG789453	Strep_pneum_Taiwan
HG789454	Strep_pneum_Taiwan
HG789455	Strep_pneum_Taiwan
HG789456	Strep_pneum_Taiwan
HG789457	Strep_pneum_Taiwan
HG789458	Strep_pneum_Taiwan
HG789459	Strep_pneum_Taiwan
HG789460	Strep_pneum_Taiwan
HG789461	Strep_pneum_Taiwan
HG789462	Strep_pneum_Taiwan
HG789463	Strep_pneum_Taiwan
HG789464	Strep_pneum_Taiwan
HG789465	Strep_pneum_Taiwan
HG789466	Strep_crice_HS6
HG789467	Strep_gallo_UCN34
HG789468	Strep_bovis_700338
HG789469	Strep_bovis_700338
HG789470	Strep_bovis_700338
HG789471	Strep_gallo_43143
HG789472	Strep_gallo_BAA206
HG789473	Strep_agala_2603VR
HG789474	Strep_agala_2603VR
HG789475	Strep_agala_2603VR
HG789476	Strep_agala_2603VR
HG789477	Strep_agala_2603VR
HG789478	Strep_agala_2603VR
HG789479	Strep_agala_2603VR
HG789480	Strep_agala_2603VR
HG789481	Strep_agala_2603VR
HG789482	Strep_agala_2603VR
HG789483	Strep_agala_2603VR
HG789484	Strep_agala_2603VR
HG789485	Strep_agala_2603VR
HG789486	Strep_agala_2603VR
HG789487	Strep_agala_2603VR
HG789488	Strep_agala_2603VR
HG789489	Strep_agala_2603VR
HG789490	Strep_agala_2603VR
HG789491	Strep_agala_2603VR
HG789492	Strep_agala_2603VR
HG789493	Strep_agala_2603VR
HG789494	Strep_agala_2603VR
HG789495	Strep_agala_2603VR
HG789496	Strep_agala_2603VR
HG789497	Strep_agala_2603VR
HG789498	Strep_agala_2603VR
HG789499	Strep_agala_2603VR
HG789500	Strep_agala_2603VR
HG789501	Strep_agala_2603VR
HG789502	Strep_agala_2603VR
HG789503	Strep_agala_2603VR
HG789504	Strep_agala_2603VR
HG789505	Strep_agala_2603VR
HG789506	Strep_agala_2603VR
HG789507	Strep_agala_2603VR
HG789508	Strep_agala_2603VR
HG789509	Strep_agala_2603VR
HG789510	Strep_agala_2603VR
HG789511	Strep_agala_2603VR
HG789512	Strep_agala_2603VR
HG789513	Strep_agala_2603VR
HG789514	Strep_agala_2603VR
HG789515	Strep_agala_2603VR
HG789516	Strep_agala_2603VR
HG789517	Strep_agala_2603VR
HG789518	Strep_agala_2603VR
HG789519	Strep_agala_2603VR
HG789520	Strep_agala_2603VR
HG789521	Strep_agala_2603VR
HG789522	Strep_agala_2603VR
HG789523	Strep_agala_2603VR
HG789524	Strep_agala_2603VR
HG789525	Strep_agala_2603VR
HG789526	Strep_agala_2603VR
HG789527	Strep_agala_2603VR
HG789528	Strep_agala_2603VR
HG789529	Strep_agala_2603VR
HG789530	Strep_agala_2603VR
HG789531	Strep_agala_2603VR
HG789532	Strep_agala_2603VR
HG789533	Strep_agala_2603VR
HG789534	Strep_agala_2603VR
HG789535	Strep_agala_2603VR
HG789536	Strep_agala_2603VR
HG789537	Strep_agala_2603VR
HG789538	Strep_agala_2603VR
HG789539	Strep_agala_2603VR
HG789540	Strep_agala_2603VR
HG789541	Strep_agala_2603VR
HG789542	Strep_agala_2603VR
HG789543	Strep_agala_2603VR
HG789544	Strep_agala_2603VR
HG789545	Strep_agala_2603VR
HG789546	Strep_agala_2603VR
HG789547	Strep_agala_2603VR
HG789548	Strep_agala_2603VR
HG789549	Strep_agala_2603VR
HG789550	Strep_agala_2603VR
HG789551	Strep_agala_2603VR
HG789552	Strep_agala_2603VR
HG789553	Strep_agala_2603VR
HG789554	Strep_agala_2603VR
HG789555	Strep_agala_2603VR
HG789556	Strep_agala_2603VR
HG789557	Strep_agala_2603VR
HG789558	Strep_agala_2603VR
HG789559	Strep_agala_2603VR
HG789560	Strep_agala_2603VR
HG789561	Strep_agala_2603VR
HG789562	Strep_agala_2603VR
HG789563	Strep_agala_2603VR
HG789564	Strep_agala_2603VR
HG789565	Strep_agala_2603VR
HG789566	Strep_agala_2603VR
HG789567	Strep_agala_2603VR
HG789568	Strep_agala_2603VR
HG789569	Strep_agala_2603VR
HG789570	Strep_agala_2603VR
HG789571	Strep_agala_2603VR
HG789572	Strep_agala_2603VR
HG789573	Strep_agala_2603VR
HG789574	Strep_agala_2603VR
HG789575	Strep_agala_2603VR
HG789576	Strep_agala_2603VR
HG789577	Strep_agala_2603VR
HG789578	Strep_agala_2603VR
HG789579	Strep_agala_2603VR
HG789580	Strep_agala_2603VR
HG789581	Strep_agala_2603VR
HG789582	Strep_agala_2603VR
HG789583	Strep_agala_2603VR
HG789584	Strep_agala_2603VR
HG789585	Strep_agala_2603VR
HG789586	Strep_agala_2603VR
HG789587	Strep_agala_2603VR
HG789588	Strep_agala_2603VR
HG789589	Strep_agala_2603VR
HG789590	Strep_agala_2603VR
HG789591	Strep_agala_2603VR
HG789592	Strep_agala_2603VR
HG789593	Strep_agala_2603VR
HG789594	Strep_agala_2603VR
HG789595	Strep_agala_2603VR
HG789596	Strep_agala_2603VR
HG789597	Strep_agala_2603VR
HG789598	Strep_agala_2603VR
HG789599	Strep_agala_2603VR
HG789600	Strep_agala_2603VR
HG789601	Strep_agala_2603VR
HG789602	Strep_agala_2603VR
HG789603	Strep_agala_2603VR
HG789604	Strep_agala_2603VR
HG789605	Strep_agala_2603VR
HG789606	Strep_agala_2603VR
HG789607	Strep_agala_2603VR
HG789608	Strep_agala_2603VR
HG789609	Strep_agala_2603VR
HG789610	Strep_agala_2603VR
HG789611	Strep_agala_2603VR
HG789612	Strep_agala_2603VR
HG789613	Strep_agala_2603VR
HG789614	Strep_agala_2603VR
HG789615	Strep_agala_2603VR
HG789616	Strep_agala_2603VR
HG789617	Strep_agala_2603VR
HG789618	Strep_agala_2603VR
HG789619	Strep_agala_2603VR
HG789620	Strep_paras_FW213
HG789621	Strep_paras_FW213
HG789622	Strep_paras_15912
HG789623	Strep_agala_SA2006
HG789624	Strep_agala_SA2006
HG789625	Strep_agala_SA2006
HG789626	Strep_agala_SA2006
HG789627	Strep_agala_NEM316
HG789628	Strep_agala_NEM316
HG789629	Strep_agala_NEM316
HG789630	Strep_agala_NEM316
HG789631	Strep_agala_NEM316
HG789632	Strep_agala_NEM316
HG789633	Strep_agala_NEM316
HG789634	Strep_agala_NEM316
HG789635	Strep_agala_NEM316
HG789636	Strep_agala_NEM316
HG789637	Strep_agala_NEM316
HG789638	Strep_agala_NEM316
HG789639	Strep_agala_NEM316
HG789640	Strep_agala_NEM316
HG789641	Strep_agala_NEM316
HG789642	Strep_agala_NEM316
HG789643	Strep_agala_NEM316
HG789644	Strep_agala_NEM316
HG789645	Strep_agala_NEM316
HG789646	Strep_agala_NEM316
HG789647	Strep_agala_NEM316
HG789648	Strep_agala_NEM316
HG789649	Strep_agala_NEM316
HG789650	Strep_agala_NEM316
HG789651	Strep_agala_NEM316
HG789652	Strep_agala_NEM316
HG789653	Strep_agala_NEM316
HG789654	Strep_agala_NEM316
HG789655	Strep_agala_NEM316
HG789656	Strep_agala_NEM316
HG789657	Strep_agala_NEM316
HG789658	Strep_agala_NEM316
HG789659	Strep_agala_NEM316
HG789660	Strep_agala_NEM316
HG789661	Strep_agala_NEM316
HG789662	Strep_agala_NEM316
HG789663	Strep_agala_NEM316
HG789664	Strep_agala_NEM316
HG789665	Strep_agala_NEM316
HG789666	Strep_agala_NEM316
HG789667	Strep_agala_NEM316
HG789668	Strep_agala_NEM316
HG789669	Strep_agala_NEM316
HG789670	Strep_agala_NEM316
HG789671	Strep_agala_NEM316
HG789672	Strep_agala_NEM316
HG789673	Strep_agala_NEM316
HG789674	Strep_agala_NEM316
HG789675	Strep_agala_NEM316
